Uncomfortable Comments,https://slp.everydayspeech.com/video/uncomfortable-comments,2m 44s,"SOCIAL SKILLS IN ACTION (SSIA) - When we see someone we like, we might want to tell them we think they are attractive or get them to talk to us. We need to be careful about what we say and how we say it. We don't want to make others feel uncomfortable.",Think It or Say It
Act It Out - Body Language,https://slp.everydayspeech.com/video/act-it-out-body-language,12m,"EXTENSION LESSON - In Act It Out, we set up a framework for role-playing. We'll watch the scene and pick two players to reenact it. Do the emotions the players show match the characters in the scene? This video is all about body language. What message are the characters sending with their bodies?",Active Listening
Making Eye Contact II,https://slp.everydayspeech.com/video/making-eye-contact-ii,3m 10s,"SOCIAL SKILLS IN ACTION (SSIA) - When we talk to someone, we should make eye contact with them so they don't get confused. This way they'll know we're talking to them, and we're interested in what they have to say.",Making Eye Contact
Understanding Humor,https://slp.everydayspeech.com/video/understanding-humor,,"In these four short vignettes, practice labeling the four types of humor presented : sarcasm, funny stories, friendly teasing, and making fun of ourselves. ",Using Humor & Sarcasm
Compromising Introduction,https://slp.everydayspeech.com/video/compromising-introduction,,"VIDEO MODELING - Teach compromising skills in group situations so that everyone stays working well together. In this video, Niko gives up the job he wants so that the group can continue being productive. He knows that it's more important to keep the group happy than it is to get everything he wants.",Compromising
Disagreeing With an Adult,https://slp.everydayspeech.com/video/disagreeing-with-an-adult-2,,,Showing Respect
Waiting For Your Teacher,https://slp.everydayspeech.com/video/waiting-for-your-teacher,,SOCIAL SKILLS IN ACTION (SSIA) - Jack needs help in class and is having a hard time waiting while his teacher helps another student. He learns to keep his self-control and listen while his teacher help because that can help him too!,Asking for Help
Am I Ready to Date?,https://slp.everydayspeech.com/video/am-i-ready-to-date,,"In this lesson, learners will be taught how to decide whether or not they are ready to date. ",
Finding a Job that Fits,https://slp.everydayspeech.com/video/finding-a-job-that-fits,,Our first few jobs should fit our skills and interests so we can be successful. This video helps you learn how to think of your own strengths and weaknesses and compare them to the skills needed for different jobs.,
Changing the Channel When we Feel Upset,https://slp.everydayspeech.com/video/changing-the-channel-when-we-feel-upset,,SOCIAL SKILLS IN ACTION (SSIA) - Niko learns to Change the Channel on his embarrassment when he didn't get what he wanted. He learns to put a calming strategy in place so that he can remain in control during an emotional time. We see him Change the Channel by using positive thinking.,Changing the Channel on Feelings
Answering a Peer,https://slp.everydayspeech.com/video/answering-a-peer,1m 4s,"VIDEO MODELING - When someone asks us a question, we face them with our body. We look at them with our eyes.",Active Listening
Clean Hair,https://slp.everydayspeech.com/video/clean-hair,3m 5s,"SOCIAL SKILLS IN ACTION (SSIA) - Our hair is a big part of our appearance and personal hygiene. Having clean, neat hair is something we need to work on every day. Not having clean hair can affect how others act around us, and we might not even know it!",Understanding Hygiene
Standing in Line,https://slp.everydayspeech.com/video/standing-in-line,1m 35s,"VIDEO MODELING - When our teacher tells us to line up, we slowly walk to the door. We give everyone space as we wait in line. We wait until the teacher tells us to leave the class. We keep our bodies in the line the whole time we walk.",Classroom Routine
Two Sides - Being a Social Chameleon in Conversations,https://slp.everydayspeech.com/video/two-sides-being-a-social-chameleon,,EXTENSION LESSON - Being a Social Chameleon allows students to blend in to any situation and no how to act. This video models four different scenarios and asks the viewers to decide if the main character was acting like a Social Chameleon or not.,Being a Social Chameleon
Hidden Social Rules - Group Food,https://slp.everydayspeech.com/video/hidden-social-rules-group-food,3m 14s,"SOCIAL SKILLS IN ACTION (SSIA) - The class is having a party and has some treats. When it's Serena's turn to take food, she touches all of the cookies and takes almost all of the granola bars. Serena didn't understand the social rules - we shouldn't touch food we aren't going to eat and we should leave enough food for everyone. She didn't know what to do, so she should have observed what other people are doing. She tries again and is able to follow the hidden rules. Now the group has a fun party!",Restaurant Rules
Raising Your Hand,https://slp.everydayspeech.com/video/raising-your-hand,1m 14s,"VIDEO MODELING - When we want to speak in class, we raise our hand and wait for the teacher to call on us. If the teacher calls on us, we speak. If the teacher doesn’t call on us, we hold our thoughts and wait for next time.",Staying Quiet in Class
Emotions Bingo I,https://slp.everydayspeech.com/video/emotions-bingo-i,15m,"EXTENSION LESSON - In Emotions Bingo, we look at 10 different situations and try to figure out how everyone feels. If you get 4 emotions in a row, you get bingo! Good luck! Looking for the bingo boards? Download the companion worksheet!",Identifying Feelings
Shifting the Conversation Topic,https://slp.everydayspeech.com/video/shifting-the-conversation-topic,3m 31s,"SOCIAL SKILLS IN ACTION (SSIA) - When is a conversation like a surfer riding a wave? When we switch topics, we have to be sure we are done talking about our first topic. Like a surfer riding a wave, if the surfer tries to jump before the wave is done, the surfer will crash!",Topic Surfing
Bad Breath,https://slp.everydayspeech.com/video/bad-breath,3m 16s,"SOCIAL SKILLS IN ACTION (SSIA) - Brushing our teeth is a key part of hygiene. It's not easy for us to tell how our breath smells, but it's very easy for other people to tell! In this video, Tim learns that he might be affecting how his classmates act towards him without even knowing it!",Understanding Hygiene
Making a Plan,https://slp.everydayspeech.com/video/making-a-plan,1m 43s,"SOCIAL SKILLS IN ACTION (SSIA) - Sarah and Kate learn the steps to making a plan. You need to figure out what to do, where to do it, and you have to make sure you can get there and get home. Once they figure it out, they have a great hang out planned!",Acting Like a Friend
Solve It - Friends - Break Something,https://slp.everydayspeech.com/video/solve-it-friends-break-something,6m 19s,"EXTENSION LESSON - In Solve It, we'll break down a problem step by step. We'll work together to come up with possible solutions and see how those work! Alessandra borrows Tyler's iPad for study hall. When she knocks it over, she breaks the screen! How can she solve her problem?",Solving a Problem
Staying on Topic,https://slp.everydayspeech.com/video/staying-on-topic-2,1m 51s,"SOCIAL SKILLS IN ACTION (SSIA) - Nick asks his friends about their math homework, but Graham makes a comment about a new video game. The group feels confused by Graham’s remark because it is off topic. Graham needs to remember to stay on topic so he doesn’t confuse people.",Making Connected Comments
Filtering Thoughts,https://slp.everydayspeech.com/video/filtering-thoughts,1m 25s,"VIDEO MODELING - When we have thoughts that would hurt other people, we keep those in our head. Instead, we say something positive. That way, we don’t hurt anyone’s feelings.",Think It or Say It
Speaking Too Fast,https://slp.everydayspeech.com/video/speaking-too-fast,2m 53s,"SOCIAL SKILLS IN ACTION (SSIA) - Christine is telling Devin all about her new favorite icy drink from Dunkin Donuts. She's so excited that she talks really fast and Devin can't understand her. When Christine tries again, she notices the signs that Devin is giving her that he doesn't understand. She's able to think about the situation and slows down her speech.",Tone of Voice
Act It Out - Perspectives,https://slp.everydayspeech.com/video/act-it-out-perspectives,17m,"EXTENSION LESSON - In Act It Out, we set up a framework for role-playing. We'll watch the scene and pick two players to reenact it. Do the emotions the players show match the characters in the scene? This video is all about perspective taking - is everyone seeing the situation from the other person's point of view?",Understanding Others' Point of View
Accepting a Consequence,https://slp.everydayspeech.com/video/accepting-a-consequence,,"In this lesson, students will learn how to accept consequences of their actions.",
Using Belly Breathing,https://slp.everydayspeech.com/video/using-belly-breathing,,"Teacher script: Last time, we learned about using calm-down strategies when we feel angry. Today, we’re learning about how to use belly breathing as one of our calming strategies.",
Entering a Classroom,https://slp.everydayspeech.com/video/entering-a-classroom,1m 43s,"VIDEO MODELING - When we enter the classroom, we should walk slowly and quietly. We sit down at our desk calmly. If we have a backpack, we put it away quietly. We pay attention to our teacher to show we are ready for school.",Classroom Routine
Direct and Indirect Language,https://slp.everydayspeech.com/video/direct-and-indirect-language,4m 14s,"SOCIAL SKILLS IN ACTION (SSIA) - When Leah corrects Rachel, she does it in a very direct manner which makes Rachel feel stupid. When Leah does it again, she uses indirect language and softens her correction. It comes across as less harsh but still lets Leah know she made a mistake.",Direct and Indirect Language
Being A Good Sport II,https://slp.everydayspeech.com/video/being-a-good-sport-ii,3m 20s,"SOCIAL SKILLS IN ACTION (SSIA) - Mike is upset that he lost to Tim in the mile in gym class. He's angry at Tim because he wanted to win. His actions make Tim and Alessandra uncomfortable - they don't know why he's so upset. When he tries again, he thinks from Tim's perspective and realizes he wouldn't want other people to be upset with him if he won. He shows good sportsmanship by congratulating Tim and says he hopes to win next time!",Being a Good Sport
Perseverating,https://slp.everydayspeech.com/video/perseverating,3m 16s,"SOCIAL SKILLS IN ACTION (SSIA) - When Devin finds out the class is going to play Monopoly during a class party, it's all he can think about. He keeps asking his classmates questions about Monopoly, even when they start talking about something else. When he tries again, Devin takes a second to calm down and makes a plan to talk to his teacher about the Monopoly game later. Then he's able to talk about the rest of the party.",Using your Self-Controller
Introducing Yourself,https://slp.everydayspeech.com/video/introducing-yourself,1m 13s,"SOCIAL SKILLS IN ACTION (SSIA) - Alessandra and Chris are talking when Bobby comes along. Chris and Bobby don't know each other, but Bobby doesn't introduce himself to Chris. Now Chris feels uncomfortable and feels like he isn't part of the conversation. When Bobby tries again, he takes a second to introduce himself and everything goes smoothly.",Starting a Conversation
Big Problem,https://slp.everydayspeech.com/video/big-problem,2m 26s,"VIDEO MODELING - When we have a problem, we determine whether it is big or small. We assess if we need help solving the problem. If it will affect other people or harm them then we need to ask an adult for help to solve the big problem.",Solving a Problem
Anxiety Around New People,https://slp.everydayspeech.com/video/anxiety-around-new-people,3m 59s,"SOCIAL SKILLS IN ACTION (SSIA) - Jack gets anxiety when meeting new people. He wants to hide. When he tries again, he uses positive self-talk and is able to make himself feel better so he can say hi.",Thinking Positive
Showing Empathy - Younger,https://slp.everydayspeech.com/video/showing-empathy-younger,2m 51s,"SOCIAL SKILLS IN ACTION (SSIA) - Bobby is upset because his soccer team lost. When he tells Alessandra, she doesn't really care. Alessandra learns about empathy or understanding how other people feel. She thinks about the karate tournament she lost and now she understands how Bobby feels. Concepts covered: Showing Empathy",Empathy Essentials
Worry About Yourself - Older,https://slp.everydayspeech.com/video/worry-about-yourself-older,2m 34s,"SOCIAL SKILLS IN ACTION (SSIA) - Mike sees Jeff in the hallway and thinks he's skipping school. Mike gets very upset and loses control because he thinks Jeff is breaking the rules. Mike learns that he shouldn't worry about what other people are doing. If there's a problem, the teacher will handle it. Mike realizes he is getting upset and uses a strategy to calm down. Everything turns out okay. Jeff was just going to a doctor's appointment!",Ignoring Others' Behavior
Seeing Someone Else's Side - Younger,https://slp.everydayspeech.com/video/seeing-someone-else-s-side-younger,2m 47s,"SOCIAL SKILLS IN ACTION (SSIA) - When Alessandra and Devin bump into each other, Devin gets really mad. Alessandra doesn’t understand why, because it was an accident. Both need to think about the other person and see the situation from their side.",Understanding Others' Point of View
Talking About Others' Interests,https://slp.everydayspeech.com/video/talking-about-others-interests,1m 40s,"VIDEO MODELING - When we talk to other people, we talk about things they like, not just our interests. We can ask questions about things we know they like and make comments about that topic.",Topic Radar
Using Clues in Conversation - Older,https://slp.everydayspeech.com/video/using-clues-in-conversation-older,2m 31s,"SOCIAL SKILLS IN ACTION (SSIA) - Kate can't think of anything to talk about with Sarah. She has nothing to say and their conversation ends quickly. When she tries again, she uses her eyes to notice something that Sarah likes, and they start talking about that!",Topic Radar
Feeling Jealous 2,https://slp.everydayspeech.com/video/feeling-jealous-2,3m 48s,"SOCIAL SKILLS IN ACTION (SSIA) - When Tim's painting didn't make the art show, he yells at his friends because he's mad that their paintings made it. Tim is feeling jealous. When he tries again, he realizes that he shouldn't take it out on his friends and that everyone is good at different things. He congratulates them on doing a great job!",Changing the Channel on Feelings
Topic Radar - Talking to Friends,https://slp.everydayspeech.com/video/topic-radar-talking-to-friends,,"VIDEO MODELING - This video models using Topic Radar when talking to a friend. Topic Radar teaches us to think about what topics the person we're talking to is most interested in. This helps us start conversations about a wider variety of topics and not just our own favorites. When Kai sees Madison, he stops to think about what he knows about her, her interests, and things they have in common. He uses that to start a conversation with her. Concepts covered: Topic Radar",Topic Radar
The Importance of Acquaintances,https://slp.everydayspeech.com/video/the-importance-of-acquaintances,,"For junior high and high schoolers especially, acquaintances shouldn’t be ignored. They can make classes and the spaces in our day colorful and fun. Learn how to foster this unique relationship of acquaintances.",
Opinions,https://slp.everydayspeech.com/video/opinions,2m 45s,"SOCIAL SKILLS IN ACTION (SSIA) - When Andrew asks Bobby what his favorite sport is, Bobby has a different opinion than Andrew. Bobby likes basketball better than football. Andrew can't understand how someone could like basketball better than football. Andrew learns about opinions - how different people can feel differently about something.",Showing Respect
There’s More Than Being Right,https://slp.everydayspeech.com/video/there-s-more-than-being-right,4m 28s,"SOCIAL SKILLS IN ACTION (SSIA) - Justin knows the rules of the game by heart and gets very upset when his classmates don't follow the rules exactly. He likes to play a certain way. When Justin tries again, he realizes that having fun with his friends is the most important thing and he is able to enjoy the game.",Being a Good Sport
Public vs. Private,https://slp.everydayspeech.com/video/public-vs-private,2m 12s,"SOCIAL SKILLS IN ACTION (SSIA) - Andrew shouts about going to the bathroom in front of the entire class. Everyone starts laughing and the class is disrupted. Andrew needs to realize that some things are private and can’t be said in public. Next time, he’ll speak to the teacher in private if he needs to go to the bathroom.",Think It or Say It
Asking to Take a Break,https://slp.everydayspeech.com/video/asking-to-take-a-break,,"In this lesson, students will learn how to ask for a break when they are feeling upset or need to calm down. ",
Solving a Problem,https://slp.everydayspeech.com/video/solving-a-problem,,Hone your older students’ problem solving skills with this updated video in which students will hear what each problem solving step sounds like as Mike thinks it through in his head.,Solving a Problem
Joining a Group Playing,https://slp.everydayspeech.com/video/joining-a-group-playing,2m 9s,"VIDEO MODELING - When we want to join a group, we move towards the group and see what they are doing. We make a comment or ask a question about what they are playing. We bring a toy to show the group. Last, we make sure our body is in the group to join in the game.",Asking Others to Play
Joining an Ongoing Conversation,https://slp.everydayspeech.com/video/joining-an-ongoing-conversation,2m 56s,SOCIAL SKILLS IN ACTION (SSIA) - Justin and Rachel are having a conversation when Leah interrupts them. They get upset because they were in the middle of talking. Leah learns to use her conversation stoplight and waits until the light is green before she jumps in. Concepts Covered: Conversation Stoplight,Conversation Stoplight
Bingo - Conversation Drivers & Stoppers I,https://slp.everydayspeech.com/video/bingo-conversation-drivers-stoppers-i,20m,"EXTENSION LESSON - In Conversation Drivers and Stoppers Bingo, we look at 10 different situations and try to figure out what Conversation Driver or Stopper someone is using. If you get 4 in a row, you get bingo! Good luck!",Conversation Drivers & Stoppers
Self-Controller Scanner Introduction,https://slp.everydayspeech.com/video/using-your-self-controller-scanner-introduction,,"VIDEO MODELING - Kai learns how to use his self-controller scanner to figure out his feelings and pick a strategy to stay in control. First, he scans his brain. Then, he scans his body. Once he knows how he's feeling, he can pick a tool to use to keep in control of his emotions.",Using your Self-Controller
Being Independent,https://slp.everydayspeech.com/video/being-independent,,"Teacher script: Today we’re learning about how to be independent. Being independent means we try something first before asking a teacher or adult for help. We ask ourselves, “How can I try to do this on my own?”",
Awareness of Others,https://slp.everydayspeech.com/video/awareness-of-others,1m 32s,"VIDEO MODELING - When we are in a space with other people, we must be aware of others around us. We give other people personal space.",Keeping Personal Space
Brain Stuck on One Thing - Younger,https://slp.everydayspeech.com/video/brain-stuck-on-one-thing-younger,2m 41s,"SOCIAL SKILLS IN ACTION (SSIA) - Sometimes our brain gets stuck on one thing, and it’s all we want to talk about. Andrew keeps talking about dinosaurs even though Serena isn’t interested. Andrew needs to remember to think about what other people are interested in so they will enjoy having conversations with him.",Topic Radar
Introducing Yourself,https://slp.everydayspeech.com/video/introducing-yourself-2,1m 13s,"VIDEO MODELING - When we meet someone new, we put our bodies near them. We tell them our name. We listen to their name. Last, we say ""Nice to meet you.""",Starting a Conversation
Ending a Conversation,https://slp.everydayspeech.com/video/ending-a-conversation,1m 5s,"VIDEO MODELING - When we leave a conversation, we say the reason. We look at the person we are talking to and we say goodbye.",Ending a Conversation
Accepting Criticism,https://slp.everydayspeech.com/video/accepting-criticism,2m 36s,"SOCIAL SKILLS IN ACTION (SSIA) - Sarah is talking with the teacher about her paper. When the teacher has a suggestion for Sarah, she gets very upset and storms off. Sarah learns that her teacher was just trying to help make her paper better. When she tries again, she's able to stay calm and continue talking with the teacher.",Keeping an Open Mind
Read the Room - Asking Friends,https://slp.everydayspeech.com/video/read-the-room-asking-friends,10m,"EXTENSION LESSON - When we Read the Room, we observe what's happening to figure out how we should act. We stop, think about the situation and try to observe what is going on. In this activity, we'll watch three students Read the Room to learn when is the best time to approach and talk to friends.",Reading the Room
Proximity,https://slp.everydayspeech.com/video/proximity,2m 38s,"SOCIAL SKILLS IN ACTION (SSIA) - When we are talking to people, it's important that we stand at an appropriate distance from them - not too close and not too far. In this video, Mike learns the best place to stand when talking to Tim.",Keeping Personal Space
Making Small Talk,https://slp.everydayspeech.com/video/making-small-talk,,"In this video, students will learn how to make small talk. Small talk is a small, polite conversation we have when we don’t have something specific to talk about. ",Solving a Problem
Restaurant Rules - Sharing a Snack with Friends,https://slp.everydayspeech.com/video/restaurant-rules-sharing-a-snack-with-friends,,"VIDEO MODELING - This video models the behaviors we should use when sharing a snack with friends. We model how to eat slowly and with self-control, use good hygiene such as wiping your hands with a napkin, and use manners like chewing and swallowing before you speak. Concepts covered: Restaurant Rules",Restaurant Rules
Cyber Skills - Texting Friends,https://slp.everydayspeech.com/video/cyber-skills-texting-friends,,"VIDEO MODELING - Our Cyber Skills help us communicate with others online. In this video, we learn what to do if we're confused by a text message. People often use slang and abbreviations while texting. If these are phrases you've never heard of, the best thing to do is to ask questions. That way you can continue the conversation.",Cyber Skills
Changing the Channel to Make Better Decisions,https://slp.everydayspeech.com/video/changing-the-channel-to-make-better-decisions,,"Teach your students to control big emotions so that they don't control them. Changing the Channel on our negative thoughts helps us make good decisions and keep others safe.  Students will learn to give themselves time so that the emotion dissipates, choose a calming strategy, and how to Change the Channel by thinking positive thoughts. ",Changing the Channel on Feelings
Accepting a Consequence,https://slp.everydayspeech.com/video/accepting-a-consequence,3m 52s,"SOCIAL SKILLS IN ACTION (SSIA) - After Christine is told to put her phone away twice, the teacher has to take it the third time. When Christine doesn't accept the consequence, she disrupts the class and makes her problem even bigger. When she tries again, she accepts the consequence. She's still not happy about getting her phone taken away, but she doesn't make her problem worse.",Accepting a Consequence
Thinking About Others,https://slp.everydayspeech.com/video/thinking-about-others,2m 21s,"SOCIAL SKILLS IN ACTION (SSIA) - When Devin forgets that Serena plays basketball, she feels upset because she has told him many times. Watch as Devin learns to take a minute and think about who he’s talking to and what they like.",Thinking About Others
Making Friends Introduction,https://slp.everydayspeech.com/video/making-friends-introduction,,"VIDEO MODELING - Analyze what defines a friendship then teach your students some do's and don'ts for making friends, like not oversharing too soon and how to show your friend you care about the friendship. ",Acting Like a Friend
Asking to Take a Break,https://slp.everydayspeech.com/video/asking-to-take-a-break,1m 52s,"VIDEO MODELING - When we are feeling upset and need to calm down, we can ask for a break. Taking a walk and getting some water is a strategy you can use to calm down.",Staying Calm
Switching Tracks: Handling Change Introduction,https://slp.everydayspeech.com/video/switching-tracks-handling-change-introduction,,"VIDEO MODELING - Switching Tracks is a concept that helps students learn to accept a change in their plan or schedule. If they can picture themselves like a train jumping to a new track, they can learn to stay calm and handle big or small changes in their lives.",Switching Tracks
Superhero Yoga,https://slp.everydayspeech.com/video/superhero-yoga,,This video guides students through a mindful yoga stretch using various superhero-themed poses.,
Solve It - Friends - Haven’t Heard Back,https://slp.everydayspeech.com/video/solve-it-friends-haven-t-heard-back,6m 8s,"EXTENSION LESSON - In Solve It, we'll break down a problem step by step. We'll work together to come up with possible solutions and see how those work! Matt wants Josh to come over, and Matt needs to know by lunchtime so he can get Josh a bus pass. When Josh doesn't let Matt know, Matt has a problem. How can Matt solve his problem?",Solving a Problem
Solving a Problem with a Friend,https://slp.everydayspeech.com/video/solving-a-problem-with-a-friend,2m 19s,"VIDEO MODELING - To solve a problem, we identify the problem. We determine if it’s big or small. If it’s small, we think of ways to solve the problem ourselves. We decide on the best way to solve the problem and try that solution.",Solving a Problem
Being Flexible in School,https://slp.everydayspeech.com/video/being-flexible-in-school,1m 41s,"VIDEO MODELING - When we don’t get what we want, we can be flexible. We are flexible when we stay calm during a change.",Classroom Routine
Building Friendships,https://slp.everydayspeech.com/video/building-friendships,,"SOCIAL SKILLS IN ACTION (SSIA) - Teach students to remember the facts they learn about others in their mind so that their friendships can build over time. They'll learn to watch and copy friendship efforts so that the relationship stays even. Finally, they'll make plans with specific dates and times. ",Acting Like a Friend
Introducing Yourself to an Adult,https://slp.everydayspeech.com/video/introducing-yourself-to-an-adult,1m 36s,"SOCIAL SKILLS IN ACTION (SSIA) - In this social short, Mike learns the steps for introducing himself to an adult. We say our name, find out the other person's name, say ""nice to meet you"", and shake hands!",Starting a Conversation
Keeping Hands and Feet to Yourself,https://slp.everydayspeech.com/video/keeping-hands-and-feet-to-yourself,2m 0s,"VIDEO MODELING - When we’re playing with others, we keep our hands and feet to ourselves. This means we don’t touch other people. We don’t take things from others without asking first.",Keeping Hands to Yourself
Only Talking About Yourself,https://slp.everydayspeech.com/video/only-talking-about-yourself,2m 29s,"SOCIAL SKILLS IN ACTION (SSIA) - Jeff, Kate, and Sarah are talking. Whenever someone says something, Jeff makes the conversation about himself. Kate and Sarah get annoyed because they don't always want to talk about Jeff. Jeff realizes he needs to talk about other people. He tries again and the group has a successful conversation!",Topic Radar
Perspective Taking,https://slp.everydayspeech.com/video/perspective-taking,,"When we see a problem from another person’s point of view, we try to understand the situation they are in. We think about their circumstances, how they feel, and about how we would feel in the same situation.",
Compromising with Others,https://slp.everydayspeech.com/video/compromising-with-others-5,,"TEACHER SCRIPT: We're learning about compromising. Before watching, ask your group to pretend they’re talking to a friend. How would they suggest compromises between different activities? What do they do when there is only time for one person’s idea? ",Compromising
Act Like You’re Interested,https://slp.everydayspeech.com/video/act-like-you-re-interested,1m 54s,"VIDEO MODELING - Sometimes people talk about things that we aren’t interested in. Even though we aren’t interested in the topic, we still act like we are interested. We act interested because we want to encourage the person we’re talking to. That way, they have good thoughts about our conversation.",Act like You're Interested
Reading Body Language - Upset,https://slp.everydayspeech.com/video/reading-body-language-upset,1m 47s,"VIDEO MODELING - When we read someone’s body language, we observe how their body looks to get clues how they feel. Kate saw that Tyler’s head was down, his shoulders were slumped down, and he was not making eye contact with her. These were all clues that Tyler felt upset.",Understanding Body Language
Read the Room - Changing Behavior,https://slp.everydayspeech.com/video/read-the-room-changing-behavior,9m 6s,"EXTENSION LESSON - When we Read the Room, we look at what's happening, to try to figure out how we should act. We stop, think about the situation, and try to observe what is going on. In this Activity, we'll watch 3 students Read the Room to try and figure out if they should change their behavior.",Reading the Room
Being Rejected by a Peer,https://slp.everydayspeech.com/video/being-rejected-by-a-peer,3m 41s,"SOCIAL SKILLS IN ACTION (SSIA) - Sometimes in life, we get rejected. There may be times that people don't want to hang out with us. This doesn't mean others were teasing or bullying us. but we can use similar strategies to deal with rejection. We can use positive self-talk in order to feel better! Concepts covered: Think Positive",Handling Rejection
Staying with the Group,https://slp.everydayspeech.com/video/staying-with-the-group-760,,"When we’re playing with a friend or a group, we keep our bodies close. Even playing with one person makes a group and we want the group to feel good.",
"Safe Hands, Safe Feet Introduction",https://slp.everydayspeech.com/video/safe-hands-safe-feet-introduction,,"VIDEO MODELING - This video models how to keep hands and feet to ourselves so that others stay safe. To replace hitting or touching, students are shown how to move away from others, ask for what they want and ask for an adult's help. If they feel an impulse to hit others, they learn to ask for a break immediately.",Keeping Hands To Yourself
Worries I Can Control,https://slp.everydayspeech.com/video/worries-i-can-control,,"SOCIAL SKILLS IN ACTION (SSIA) - To handle worries you can control, tell others what you need. To handle worries you can't control, use calming strategies and think positively to reduce the size of the worry.",Switching Tracks
Being Left Out,https://slp.everydayspeech.com/video/being-left-out,3m 11s,"SOCIAL SKILLS IN ACTION (SSIA) - Tim is left out when the group decides to go play cards. The group wasn't bullying Tim, but it still hurts to be left out. We all get left out at some point, but we can use some strategies to handle it. Tim uses positive self-talk to make himself feel better and thinks of another friend he can hang out with.",Handling Rejection
When I Make Mistakes,https://slp.everydayspeech.com/video/when-i-make-mistakes,,"Everybody makes mistakes from time to time! In this video, students will learn the importance of taking responsibility for their mistakes. ",Handling Conflicts with Friends
Solve It - Functional - Need a ride home,https://slp.everydayspeech.com/video/solve-it-functional-need-a-ride-home,5m 13s,"EXTENSION LESSON - In Solve It, we'll break down a problem step by step. We'll work together to come up with possible solutions and see how those work! Mike wants to stay after school for a meeting, but he doesn't have a ride home. How can he solve his problem? Concepts covered: Problem Solving Steps",Solving a Problem
Background Brief,https://slp.everydayspeech.com/video/background-brief,3m 41s,"SOCIAL SKILLS IN ACTION (SSIA) - When we tell a story, we need to give the other person the background brief. We tell them what we did, who we were with, where it happened, and when it occurred. That way, our story will make sense to our listeners. In this video, Zach doesn't give Leah the background brief and she gets confused. When he tries again, he gives her all the information she needs to understand his story. Concepts Covered: Background Brief",Background Brief
Using the Voice Scale,https://slp.everydayspeech.com/video/using-the-voice-scale,,"The Voice Scale helps us choose how loud or how quiet we should be. In this video, students will learn about the voice scale and how to use it!",Being a Social Chameleon
Dragon and Bee Breathing,https://slp.everydayspeech.com/video/dragon-and-bee-breathing,,This video teaches students how to use 'dragon' and 'bee' breathing techniques to calm down.,
Apologizing,https://slp.everydayspeech.com/video/apologizing-3,2m 4s,"SOCIAL SKILLS IN ACTION (SSIA) - Andrew gets a better grade on the spelling test than Devin and brags about how easy the test was. When he sees how upset Devin is, he apologizes, but he isn’t sincere. His tone of voice was still happy. Next time, when Andrew sincerely apologizes to Devin, it makes Devin feel better.",Handling Conflicts with Friends
Making Connected Comments - Older,https://slp.everydayspeech.com/video/making-connected-comments-older,2m 20s,"SOCIAL SKILLS IN ACTION (SSIA) - When Mike and Kate are discussing the football game, Mike starts talking about all the yo-yo tricks he can do. Mike learns about connecting comments - making sure that what you say has is related to what the other person is talking about. Mike learns that a conversation is like a puzzle - each piece should match! Concepts covered: Making Connected Comments",Making Connected Comments
When I Feel Jealous,https://slp.everydayspeech.com/video/when-i-feel-jealous,,"In this video, students will learn about jealousy and hope to cope with feeling jealous. ",Using Your Self Controller
Conversation Stoplight,https://slp.everydayspeech.com/video/conversation-stoplight,,"VIDEO MODELING - The Conversation Stoplight models how to take turns during a conversation. When others are speaking, we listen and watch for clues. When there is a pause, it is our turn to talk. We all share the conversation time equally!",Conversation Stoplight
Wiggling Body Scan,https://slp.everydayspeech.com/video/wiggling-body-scan,,This video guides students through a relaxing 'body scan' to check-in with their bodies and notice how they're feeling.,
Using Conversation Drivers & Stoppers with Friends,https://slp.everydayspeech.com/video/using-conversation-drivers-stoppers-with-friends,,"SOCIAL SKILLS IN ACTION (SSIA) - This video models how to use Conversation Drivers to keep a conversation going. At first, we see Rachel use Conversation Stoppers, behaviors that stop the conversation. This makes others feel sad or uncomfortable. Then we see Rachel model how to drive the conversation by staying on topic, showing she's interested, and participating in the conversation. Concept covered: Conversation Drivers and Stoppers",Conversation Drivers & Stoppers
When I Feel Disappointed,https://slp.everydayspeech.com/video/when-i-feel-disappointed,,Teacher script: We feel disappointed when things don’t happen how we wanted or hoped they would. Today’s lesson is about how we can feel better by ‘refocusing our minds’ when we feel this way.,
Getting A Bad Grade - Older,https://slp.everydayspeech.com/video/getting-a-bad-grade-older,2m 29s,"SOCIAL SKILLS IN ACTION (SSIA) - Sarah gets a bad grade on a test and has a big reaction, disrupting the rest of the class. Sarah learns that when that happens, she has to be mature and control her reaction. She's still upset about her grade but she makes plans to talk with the teacher after class.",Changing the Channel on Feelings
How to Tell if Someone is Being Sarcastic,https://slp.everydayspeech.com/video/how-to-sarcasm,2m 57s,"SOCIAL SKILLS IN ACTION (SSIA) - It can be confusing when people use sarcasm because they often mean the opposite of what they are actually saying. In this video, Alessandra goes through some steps to figure out if Mike is using sarcasm.",Using Humor & Sarcasm
Getting Ready in the Morning,https://slp.everydayspeech.com/video/getting-ready-in-the-morning,2m 19s,"SOCIAL SKILLS IN ACTION (SSIA) - When we wake up and before we go to school, there are certain things we have to do to get clean. If we follow these steps, we'll be sure that we are maintaining good hygiene.",Improving Your Hygiene
